spotify_id,title,artist,feat_artists,spotify_url,popularity,lyrics,duration_ms,song_art_image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spechiness
He opens the padlock, ushers LAURIE inside.
155. INT. BARN - A MOMENT LATER
Inside the barn is a HUGE OBLONG SHAPE covered with a TARPAULIN.
LAURIE
Daniel . . .
DREIBERG
Gimme a hand with the tarp, would you?  You take that side.
She goes around and bends to unfasten the tarp.  The two of them pull
it back to reveal . . .
THE OWLSHIP -- NIGHT OWL's high-tech HOVERCRAFT.  It's a bit
tarnished from years of disuse, but it's still an impressive sight.
DREIBERG stands back to admire it; an impressed LAURIE wanders around
to join him, wearing an ear-to-ear grin.
LAURIE
The Owlship.  I can't believe it.
DREIBERG
-- I thought it was time for a routine maintenance check.
156. INT. OWLSHIP - THAT MOMENT
The two of them enter.  DREIBERG sits at the controls and turns on
the electrical system while LAURIE wanders through the cabin,
reliving days gone by.
LAURIE
Wow, this brings back some memories.  Does it still fly?
DREIBERG
I took her out a couple of summers back.  Scared the hell out of some
cows.  -- I wonder if she'd make it down to Antarctica.
LAURIE
Antarctica??
DREIBERG
Adrian's headed down to his secret retreat.  He invited us to come
along.
(pause)
I've been thinking.  If things do get nasty . . . it wouldn't be a
bad place to sit out a war.
LAURIE
Would you want to sit out a war?  I mean -- what would be
left.
DREIBERG
You and me.
He looks directly at her.  Suddenly uncomfortable, she averts her
gaze, gets up, and begins rummaging around in the back of the
cabin.  DREIBERG turns back to the control panel, feeling subtly
rejected.
DREIBERG
. . . Yeah, you're right.  Probably wouldn't make it down there
anyway.
Behind him, LAURIE lets out a little SQUEAL of delight.  She's just
opened a compartment door; inside it are a handful of GAUDY COSTUMES
-- their old superhero togs.
LAURIE
Dan!  The spare costumes!  I can't believe you kept them.
DREIBERG
Me neither.  Mine barely even fits.
(chuckling)
The thing is, I try to remember why we did it, and I can't.  Helping
people, or righting wrongs, or trying to save the world . . . I don't
know.  It all seems so abstract.
LAURIE's holding her old costume up against her shoulders, eyeing
herself in a small mirror above a sink.
LAURIE
God, you sound like Jon.  -- Turn around.
DREIBERG
What are you up to?
LAURIE
Don't look.  Turn around.
Smirking, he complies.  LAURIE begins to undress in the back of the
cabin.
DREIBERG
This'd better not be what I think it is.
LAURIE
Okay!
DREIBERG turns around.  LAURIE's in full costume, looking quite
imposing and, in a perverse way, quite beautiful.  He feigns
shock:
DREIBERG (cont.)
My God, it's the Silk Spectre -- scourge of the underworld, defender
of the weak!
LAURIE
In the flesh.
She ambles over to the control panel, embraces DREIBERG from behind,
and strokes his thinning hair.
LAURIE (cont.)
Poor Daniel.  You really miss it all, don't you.
DREIBERG
Saving the world?  I guess I do.
(smiling)
Maybe we can still save ourselves . . .
DISSOLVE TO:
157. EXT. SOUTH STREET SEAPORT - DUSK
A massive PEACE RALLY downtown.  Thousands of citizens have turned
out; PLACARDS and PROTEST SIGNS are everywhere.  Each remark is met
by CHEERS and CHANTS, by raucous
BOOS as well . . . and while the crowd is split between pacifists and
hawks, they're all frightened as hell.
Things are much the same in London, Berlin -- possibly even Moscow.
The end is nigh, and passions flare.  It's anarchy waiting to
happen.
MAN ON STAGE
You know what the Joint Chiefs of Staff are doing right now?  They're
sitting in the Pentagon talking about a first strike.  That's right --
a first strike!
VOICE IN CROWD
You think the reds ain't doing the same thing?
MAN ON STAGE
Then for the love of God let's negotiate.  We can start a war.  But
we can't stop it!!
VOICE IN CROWD II
It's pinko simps like you that drove Dr. Manhattan to Mars!
VOICE IN CROWD III
Dr. Manhattan was an inhuman fascist!
VOICE IN CROWD IV
It's God's judgment!  Jesus is the way!
A HECKLER fights his way onstage and lunges for the microphone:
HECKLER
Russia's just been waiting for an opening.  They won't show us
no mercy.  I say NUKE 'EM NOW!!
MAN ON STAGE
You think this is some kind of grudge match??  We're talking the
end of the world!!
The two of them grapple at the mike, and the HECKLER falls off the
stage.  On cue, the crowd ERUPTS.  FIGHTS break out; COPS start
swinging rifle butts.
As PRO-NUKERS swarm the stage, our gaze turns upward.  A trio of
HOVERCRAFT hangs in the air above the seaport.  Their undersides --
outfitted with heavy artillery on turrets -- bear the initials
""CTU""
158. INT. CTU HOVERCRAFT - THAT MOMENT - DUSK
CTU MEN watch the nascent riot through a plexiglass canopy.
CTU CAPTAIN
I've had it with these a-holes.  Drop the gas.
159. EXT. SEAPORT - THAT MOMENT - DUSK
PANIC amongs the crowds as TEAR GAS CANISTERS explode in their
midst.  The CTU ships descend ever closer to the ground.
LOUDSPEAKER
CEASE AND DESIST AT ONCE.  WE WILL NOT HESITATE TO USE FORCE.
A couple of COPS go down in the melee.  RIOTERS grab their rifles,
turn them on the CTU ships overhead.  OTHERS in the crowd fling
rocks, brickbats -- whatever's handy.  HYSTERIA RULES.
CUT TO:
160. INT. BARN - DUSK
DREIBERG walks around to the front of the Owlship with a TOOLKIT,
wiping his hands on an oily rag.  He calls inside to LAURIE:
DREIBERG
Guess that ought to do it.  Let's shut her down --  Laurie?
No reply.  Curious, he climbs aboard.
161. INT. OWLSHIP - THAT MOMENT
LAURIE's standing by the monitor over the instrument console.  Her
face is distraught, agonized.
LAURIE
Daniel, you ought to take a look at this.
Onscreen, it's total screaming chaos.  CANNONS on the bellies of the
CTU HOVERCRAFT swivel randomly, spitting AUTOMATIC FIRE at the mobs
below.
DREIBERG
What the hell -- ?
LAURIE
It's a peace rally.  The CTU's just opened fire on the crowd.
DREIBERG
Oh, Laurie.  Jesus.  No.
He turns away, paralyzed with horror.  LAURIE watches awestruck.
LAURIE
They're just mowing 'em down.
(pause)
This is it.  The end of the world.  This is what it looks like.
CAMERA MOVES IN CLOSE on DREIBERG's stricken face as we
CUT TO:
162. FLASHBACK - PROCESSED FOOTAGE>
We're back in slo-mo sepia land, the Golden Age of Superheroes.  THE
OWLSHIP emerges from a fogbank and rises majestically into frame,
like the Seventh Cavalry arriving to save the day.  As it draws
closer, the perspex canopy coming into view, we can just make out
NIGHT OWL at the helm, with SILK SPECTRE riding shotgun.
There's a FRENZIED MOB below, racing right and left, their aimless
motions stylized and surreal.  They're beset by a sudden WINDSTORM as
the Owlship's powerful BLOWERS clear the TEAR GAS from this fantasy
equivalent of the seaport plaza.  Faces turn skyward; fingers point --
-- and suddenly, the footage we're watching undergoes a SUBTLE
TRANSFORMATION.  COLORS bleed in; SOUND comes up; the pace of the
action QUICKENS.  And when we cut back to the ship overhead, we're in
full-color and real-time --
163. AERIAL SHOT - ON OWLSHIP
-- because the Owlship is really there . . . and by God, the
Watchmen are back in action a quarter-mile above the South St.
Seaport!
164. INT. OWLSHIP - THAT MOMENT
The three CTU SHIPS are now visible through the cockpit dome.
DREIBERG
Okay Laurie, let's see if we've still got what it takes.
On the panel, a COMPUTER TARGETING DEVICE homes in on a CTU SHIP.
165. INT. CTU HOVERCRAFT - THAT MOMENT
A RADAR MAN stares at his console in puzzlement.
CTU RADAR MAN
Sir, we've got an odd blip off starboard . . .
The ship ROCKS VIOLENTLY as a sudden EXPLOSION --
166. AERIAL SHOT - ON CTU HOVERCRAFT
-- BLOWS THE CANNON MOUNT CLEANLY OFF ITS UNDERSIDE!!  The ruptured
ship WOBBLES, trying to right itself, but to no avail; jets
sputtering, it lurches toward the harbor and SLAPS DOWN HARD against
the water.
167. ANGLE ON CROWD
pointing at the skies in disbelief.
VOICE IN CROWD
LOOK!  UP THERE!
VOICE IN CROWD II
Oh my God, it's --

168. INT. OWLSHIP - ON DREIBERG
He barks into a microphone:
DREIBERG
Attention CTU!  Cease fire immediately --
169. EXT. SEAPORT - THAT MOMENT - DUSK
Ground level.  From the midst of the bewildered CROWD we watch as the
OWLSHIP and the CTU talk some serious trash:
OWLSHIP LOUDSPEAKER
-- or we'll BLOW YOUR ASSES OUT OF THE SKY!
CTU LOUDSPEAKER
UNREGISTERED CRAFT.  IDENTIFY YOURSELF.
OWLSHIP LOUDSPEAKER
BABY . . . WE'RE A BLAST FROM THE PAST.
The crowd's in a frenzy.  Most of them are taking it on the lam.  But
a dozen hardy souls are standing stock-still, transfixed by the
strange sight overhead.
VOICE IN CROWD
. . . IT'S THE WATCHMEN!!
EXCITEMENT RIPPLES through the CROWD as the CTU SHIPS bob in the air,
clumsily turning to face their attacker.  Soon the ships are hanging
immobile in midair, squaring off face-to-face, a Wild West
showdown.  On the prows of all three craft, MISSILE LAUNCHERS rotate
into position.
170. INT. OWLSHIP - THAT MOMENT
DREIBERG with his hand poised on the throttle.
DREIBERG
We're gonna have to shave this one close.
An instant before the CTU rockets FIRE, DREIBERG shoves the throttle
FULL-FORWARD.
171. AERIAL SHOT - ON OWLSHIP
With a burst of flame, the Owlship BLASTS OFF.  The TWO ROCKETS
CONVERGE on the point where the OWLSHIP was hovering a millisecond
before -- and COLLIDE.  BOOM.  The OWLSHIP, meanwhile, HURTLES
FORWARD -- slicing DIRECTLY BETWEEN the two CTU SHIPS.  The CROWD
CHEERS.
172. INT. OWLSHIP - A MOMENT LATER - NIGHT
DREIBERG rides the JOYSTICK.  LAURIE watches a monitor showing the
aft view from the ship.
LAURIE
They're following us.
DREIBERG
All right.  Mission accomplished.
He's no sooner said it than MACHINE-GUN FIRE peppers the rear of the
ship.  He arcs hard left and DROPS, taking evasive action.
173. EXT. WORLD TRADE CENTER - NIGHT
The OWLSHIP streaks between the twin towers.  A second later, the CTU
SHIPS rip past on either side.
174. EXT. STREET - NIGHT
ASTONISHED PEDESTRIANS GAPE at the bizarre DOGFIGHT above them.  The
OWLSHIP doglegs around a darkened office building.  A CTU MISSILE
blows a HOLE in its facade.
175. AERIAL SHOT - ON OWLSHIP
firing TWO MISSILES aftward at the pursuing craft.
176. INT. OWLSHIP - THAT MOMENT
DREIBERG exhilarated.  LAURIE, worried, checking the radar
readout:
LAURIE
Missed 'em Dan.  You're aiming high!
DREIBERG
I don't want to take 'em out.  Just want to keep 'em interested.
LAURIE
(checking the monitor)
They're practically on us . . .
DREIBERG
That Detroit shit?  I'm so worried.
He punches a button on the dash.  It's labelled ""TURBO.""
177. AERIAL SHOT - ON AIRSHIP
The turbojets kick in and the Owlship ACCELERATES to 400 mph, leaving
the CTU craft in the dust.
178. EXT. HOLLAND TUNNEL - NIGHT
A line of TRAFFIC enters the tunnel.  The Owlship SWOOPS suddenly,
and -- just clearing the arch -- ENTERS ABOVE THEM.
A moment later, the LEAD CTU SHIP tries to follow.  Bad move.  The
less-maneuverable craft rams into the LIP of the arch -- and
EXPLODES
The SECOND CTU SHIP hurtles toward a similar fate.  But at the last
moment -- retro-jets blasting at full force -- it manages to STOP
ITSELF.  It backs up slightly, edges up OVER the tunnel, and settles
for the airborne route.
179. INT. HOLLAND TUNNEL - A MOMENT LATER
The OWLSHIP zooms through the tunnel, mere feet above the tops of the
cars.  HORNS HONK.  BRAKES SCREECH.
There's an oversized TRUCK directly in its path.  The OWLSHIP nudges
UP slightly -- and clears the truck by INCHES, throwing off SPARKS
against the roof of the tunnel.
180. INT. OWLSHIP - THAT MOMENT
The end of the tunnel is coming up fast.
DREIBERG
Fog blowers on.  Activate radar shields.
181. EXT. HOLLAND TUNNEL - OPPOSITE END - NIGHT
The OWLSHIP emerges from the tunnel and noses UPWARD at an
almost-vertical angle, spewing DENSE CLOUDS OF BILLOWING FOG in its
wake.  A few seconds later, the lone remaining CTU ship arrives --
but, seeing only FOG and no trace of the OWLSHIP, it pushes forward
on a horizontal course and disappears into the darkness beyond the
water.
182. INT. OWLSHIP - A MOMENT LATER - NIGHT
They're in the middle of a cloudbank.  DREIBERG is wearing a look of
intense satisfaction as LAURIE nervously checks the radar.
LAURIE
We lost him.
He flashes her a smug little smile.  LAUGHING UNCONTROLLABLY, she
shakes her head and buries her faces in her hands.
LAURIE (cont.)
Oh, Daniel . . . we are in deep shit now.
FADE THROUGH TO:
183. INT. PRISON MESS HALL - NIGHT
The usual assortment of jailbirds lined up with trays in the serving
line.  A PRISON TRUSTY, in hospital-orderly whites, enters the hall
and falls in at the end of the line.  He nudges the CON in front of
him.
TRUSTY
Just left the infirmary.  Lost Otis about twenty minutes ago.
The CON nods, and whispers to the man in front of him.  The news goes
through the serving line like wildfire.  Within a matter of seconds,
it's reached the jailbird at the front of the line -- a hulk named
T-BONE.
CON IN LINE
Otis went down.
T-BONE nods and carries his tray to a nearby table, where a cadre of
SIX ENORMOUS THUGS are munching away.  Presiding over them is the
biggest man in the pen -- who happens, ironically, to be a MIDGET:
LITTLE BIGGER.
T-BONE
Just heard, boss.  Otis bought it.
LITTLE BIGGER
Fuckin' Rorschach.
(nodding to himself)
This joint goes up.  Tonight.
184. EXT. AERIAL SHOT - ON OWLSHIP - NIGHT
Drifting lazily through a cloudbank.  The blunt prow of the owlship
emerges gradually from a shroud of fog and catches a shaft of pale
blue moonlight.
185. INT. OWLSHIP - THAT MOMENT - NIGHT
Through the cockpit window the distant city skyline glimmers, then
disappears again behind wisps of cloud.  We're taking a dreamy tour
of the stratosphere, slow and elegant.  Somewhere, Billie Holiday is
singing ""You're My Thrill.""
Instruments blink and peep on the panel.  No one's at the
controls.
The ship lurches.  A wine bottle tips and rolls noisily across the
width of the cabin floor.  A woman's hand reaches for it, sets it
right.
It's LAURIE, who's midway through a two-minute kiss with DREIBERG.
The pair of them are locking in a tight, post-coital embrace on the
cabin floor, their clothing in heaps around them.
LAURIE
Better.  Much better.
DREIBERG starts to say something, settles back with a serene smile
instead.
LAURIE (cont.)
I bet I know what made the difference this time.
DREIBERG
What?
LAURIE
(smirking)
The costumes.  Am I right?
DREIBERG seems mildly shocked by the proposition.  Then, despite
himself, he starts to chortle.  She pokes him playfully on the arm.
LAURIE (cont.)
Come on.  Admit it!
DREIBERG
No way.  I'm not that much of a pervert.
LAURIE
Yes you are.
DREIBERG
(drily)
No offense, Laurie, but it was Silk Spectre I had the crush on.
(pause; then, seriously)
Tonight was the first time I've felt like myself in ten years.
LAURIE
That's because --
DREIBERG
It's because there's nothing to be afraid of anymore.  The world's
about to end.
(a weird smile)
I feel like I could save it.
He grabs his cloak, wraps it around him, and moves purposefully to
the instrument panel.  He throws a few switches, arcs the Owlship
hard right.
LAURIE
You're full of yourself.  What are you doing?
DREIBERG
Long as we're on the subject of perverts . . .
(turning to face her)
I miss Rorschach.  Let's spring him.
LAURIE
. . . What??
DREIBERG -- rejuvenated, exhilarated, smiling ear-to-ear -- reaches
for the throttle and kicks the ship in to overdrive.
186. EXT. AERIAL SHOT - NIGHT
AFTERBURNERS belch flame as the Owlship accelerates, ripping through
the clouds above the city.
CUT TO:
187. SERIES OF SHOTS - THE PRISON
-- and as Sly Stone once said, there's a riot goin' on.  SIRENS HOWL
as we get several quick glimpses of gleeful CONVICTS running wild:
disabling guards, overrunning cell blocks, liberating weapons,
throwing food.
188. INT. OWLSHIP - THAT MOMENT
DREIBERG and LAURIE, back in full costume.  DREIBERG's eyes are
riveted to a monitor over the controls:
DREIBERG
I think we're just a trifle late.
LAURIE
Jesus, Dan.  Out of the frying pan . . .
The MONITOR shows a magnified view of the PRISON COMPLEX below
them.  The prisoners have taken the quad, and are exchanging fire
with the guards in the watchtower.  It's an ugly, bloody mess.
DREIBERG
I know he's totally bugfuck, but he saved my life a half a dozen
times.
189. INT. CELL - NIGHT
SIRENS BLARING everywhere.  RORSCHACH sits on his bunk, his legs
drawn up before him, his eyes darting swiftly around the cell.
190. INT. MAXIMUM SECURITY BLOCK - NIGHT
Smoke and confusion; ESCAPED CONVICTS racing to and fro past
sprawled, unconscious GUARDS.  In the midst of all the chaos, FOUR
MENACING FIGURES stride purposefully through the cellblock.  It's the
psychotic midget LITTLE BIGGER, with his three henchmen CARLOS, RAFE,
and T-BONE.
Wheeling an oversized ELECTRICAL ARC WELDER before them, they stop
outside RORSCHACH's cell and GRIN in anticipation.
LITTLE BIGGER
Find an outlet for this thing
(shouting)
Rorschach?  I did fifteen years because of you.  It's payback time!
RAFE finds an outlet and plugs in the arc welder.  CARLOS is carrying
a big nasty MEAT CLEAVER; he slides back the panel in RORSCHACH's
door, rattles the cleaver noisily in the frame.
CARLOS
See this, runt?  We're gonna take your puny little balls off . . .
and pickle 'em!!
(chortling)
Aww!  I think he just wet his pants!
HILARITY all around.  T-BONE shoves CARLOS aside and takes his place
at the panel in the door:
T-BONE
Lemme see.  Lemme see!
LITTLE BIGGER
Relax, boys.  Everybody gets a slice of turkey -- but I get to carve.
(to T-BONE)
What's he doin' now?
No response from T-BONE, who stands there with his face pressed
tightly to the panel.
LITTLE BIGGER (cont.)
You deaf?  I said, what's he --
He gives T-BONE a nudge.  T-BONE's legs buckle and he topples over
backwards, landing flat as a board on the floor.  A SOUP SPOON
quivers ion the air, its sharpened handle buried deep in his eye
socket.
RAFE
BOSS!  JESUS!
LITTLE BIGGER
Son of a bitch! -- WE'RE COMING RORSCHACH.  WE'RE GONNA PEEL YOU LIKE
A GRAPE.
(to RAFE)
Light the torch.
RAFE ignites the arc welder and the boys go to work on the lock of
RORSCHACH's cage.
191. INT. CELL - THAT MOMENT
RORSCHACH waiting patiently on his bunk.  The metal lock on the
inside of the cell door is beginning to glow a dull red.
CUT TO:
192. INT. OWLSHIP - THAT MOMENT - NIGHT
DREIBERG hands LAURIE what looks like a pair of electronic
EARMUFFS.
DREIBERG
Okay, I'm turning on the screamers.  We'll have to hit the roof
running . . .
He throws a switch on the control panel.
193. EXT. PRISON COMPLEX - A MOMENT LATER - NIGHT
WINDOWS SHATTER in the guard towers as a WAILING ULTRASONIC SCREECH
splits the air.  On the roof of the complex, PARALYZED GUARDS drop
their weapons; ESCAPED PRISONERS clutch at their burst eardrums as
the Owlship descends and gently touches down. . .
194. INT. RORSCHACH'S CELL - THAT MOMENT
The LOCK is bright red and smoking.  Over on the bunk, RORSCHACH'S
FACE is lined with exertion.  His back is wedged tight against the
wall of the cell, his legs straining against the lip of his
TOILET.
Grunting and groaning, he manages to knock the TOILET off its
mounting.  The PIPES SPEW.  Within seconds, the FLOOR of the cell is
FLOODED.
195. INT. CELLBLOCK - OUTSIDE DOOR - A MOMENT LATER
RAFE kills the arc welder and stands back.
RAFE
Okay, boss, that oughta do it.
They give the door a shove.  It swings inward, and GALLONS OF WATER
come gushing out.  LITTLE BIGGER steps back in disgust.
LITTLE BIGGER
WHAT THE --
RAFE and CARLOS gape into the cell.  They see the broken toilet, but
there's no trace of RORSCHACH.
CARLOS
Rorschach.  Company's calling . . .
RAFE
Where is the fuckin' runt?
CARLOS advances cautiously toward the cell, the CLEAVER in his
fist.
196. INT. CELL - THAT MOMENT
In answer to RAFE's question, RORSCHACH is hiding behind the door.
He SLAMS IT SHUT on CARLO's outstretched hand; the red-hot metal of
the LOCK catches CARLO'S WRIST; he shrieks and drops the cleaver. . .
. . . giving RORSCHACH just enough time to SNATCH IT UP.  He JUMPS,
monkey-like, and STANDS POISED ON HIS BUNK as the door swings wide
and an enraged CARLOS charges in, clutching his scorched forearm.
CARLOS
YOU'RE MINE NOW, YOU LITTLE --
From the bunk, RORSCHACH FLINGS the cleaver.  It strikes the floor
BETWEEN RAFE and CARLOS --
-- NEATLY SEVERING THE POWER CORD of the ARC WELDER --
-- which is SITTING in an INCH OF STANDING WATER.  RAFE and CARLOS do
a herky-jerky DANCE as 20,000 VOLTS course through their bodies --
-- and PITCH face-down into the water.  All lights in the cellblock
DIM and DIE.
LITTLE BIGGER backs off in gibbering horror as RORSCHACH climbs down
off his bunk, emerges from the cell and calmly steps over the bodies
of the dead.
RORSCHACH
Your move . . . runt.
The midget kingpin lets out a SCREAM and tears off down the corridor
as fast as his stubby little legs will carry him.
197. INT. PRISON CORRIDOR - A MOMENT LATER
DREIBERG and LAURIE move down a dark, abandoned corridor, trying to
get their bearings.
LAURIE
Where are we?  What happened to the lights?
DREIBERG
Generators'll kick on in a minute.  We should be close to solitary .
. .
Their heads turn toward the end of the passage, where a SECOND
CORRIDOR crosses the one they're standing in.  As they watch, a
SCREAMING MIDGET sprints past -- and disappears.
DREIBERG and LAURIE blink in disbelief: huh?  A moment later, a
familiar figure with BRIGHT RED HAIR strides past.
DREIBERG
. . . Rorschach??
RORSCHACH pauses.  He stares at his costumed colleagues for a second
and a half -- then keeps on walking.
198. INT. PRISON - CROSS CORRIDOR - A MOMENT LATER
The terrified LITTLE BIGGER realizes he's just hit a dead end.  He
throws a glance over his shoulder, sees RORSCHACH moving up on him.
Desperate, he ducks into a MEN'S ROOM.
RORSCHACH follows, his pace measured and deliberate.  Behind him,
LAURIE and DREIBERG have just rounded the corner into the cross
corridor.
LAURIE
Rorschach!  Is that you??
He turns and holds up a finger: one moment, please.  Then, calm and
dispassionate, he enters the MEN's room.  DREIBERG and LAURIE stand
at the end of the corridor, mildly boggled.
LAURIE
What's he doing?
DREIBERG
I think he's going to the john.
LAURIE
My God!  We bust him out of jail, in the middle of a riot, and
he stops to take a --
Before she can finish, RORSCHACH reemerges, wiping his hands on a
paper towel.  He wanders up to join them without so much as a
""howdy.""
DREIBERG
. . . That was quick.
RORSCHACH
Toilet clogged.  Short fat turd.
(beat)
Let's get out of here.
CUT TO:
199. EXT. AIRSTRIP - NIGHT
A well-concealed RUNWAY somewhere in the heart of the Rocky
Mountains.  LIGHTS sweep the sky as GROUND CREWS run to and fro.
Air Force One is coming in for a landing.
200. INT. UNDERGROUND COMMAND BUNKER - A MOMENT LATER
Lots of activity: armed troops, top brass, and technicians milling
about.  Flashing panels on the walls read DEFCON 2.
SECRETARY OF STATE LIDDY watches as a METAL DOOR clangs shut, and
what looks like a GOLF CART comes toodling around a long metal
ramp.  PRESIDENT NIXON's in the passenger seat, and there's an
imposing pile of LUGGAGE in the back.  He appears to be contemplating
a long stay.
PRESIDENT NIXON
Hello, Gordon.  Have you seen Pat?
SECRETARY LIDDY
She's all settled in.  They want you down in the command room right
away.
LIDDY hops aboard, and the golf cart turns down a seemingly endless
corridor which leads deep into the bowels of the Rockies.
SECRETARY LIDDY (cont.)
Weatherman says we're lookin' good.  We've got a fourteen-hour
window.
PRESIDENT NIXON
Fourteen hours, huh?
SECRETARY LIDDY
Fourteen hours.  Unless of course the reds decide to hit us first.
CUT TO:
201. INT. OWLSHIP - NIGHT
LAURIE's following the Watchmen press coverage on an overhead screen
. . .
NEWSCASTER
-- in a daring midnight jailbreak.  Earlier eyewitness reports place
the one-time superheroes at a peace rally in --
. . . while DREIBERG and RORSCHACH sit side-by-side at the control
console, occupied by other matters.
DREIBERG
I don't know if you heard.  A hired gunman tried to off Adrian.
RORSCHACH
Veidt's a fool.  Tried to warn him about new information.  Sicced his
mangy cat on me.
DREIBERG
What new information?
RORSCHACH
Blake investigating missing scientists for CTU.  Dr. Manhattan
somehow involved . . .
(scratching his chin)
Strange that no one's tried to attack you, Daniel.
There's an unmistakable tone of suspicion in his voice.  DREIBERG,
highly offended, shoots him a look of supreme resentment.
DREIBERG
I beg your pardon . . . ?  Some gratitude.
LAURIE
Will you two lovebirds keep it down?
Still grumbling at each other, DREIBERG and RORSCHACH glance up at
the monitor LAURIE's watching.  The face of ADRIAN VEIDT fills the
screen:
NEWSCASTER
. . . The man behind the Watchmen, high-tech wizard Adrian Veidt, was
unavailable for comment.  A spokesman claimed he had left for the
Antarctic to study a mysterious hole in the ozone layer.
RORSCHACH
""Ozone layer""?
DREIBERG
(rolling his eyes)
Christ.  Couldn't he just admit that he's scared??
CUT TO:
202. EXT. ANTARCTICA - NIGHT
The last rays of sunlight bleed toward endless frozen plains of
pristine white.  A private AIRCRAFT descends toward an incongrous
strip of black, part of a massive complex of buildings centered
around what looks like a NUCLEAR POWER PLANT.  (In fact, it is
one.)  This is Karnak -- VEIDT's Antarctic retreat.
203. INT. KARNAK - NIGHT
The entry hall is vast and lavish, appointed in the same Egyptian
style as his urban pyramid -- but on a grander scale.  A fur-clad
figure enters in a flurry of SNOW, followed by a genetically-altered
LYNX on the end of a leash; FOUR ASIAN LACKEYS appear to greet him.
One of them takes his parka; a second serves him hot coffee from a
silver tray; a third takes the leash, and brushes snow from the back
of the lynx.  Number four is in charge of protocol.
LACKEY
Welcome, sir.  We did not expect you so soon.
VEIDT
Feed Bubastis.  I'll have dinner when I've looked in on the world.
They hear and obey.  Two of them fall in behind VEIDT and follow him
to:
204. INT. INFORMATION CENTER - NIGHT
The room is empty but for a single chair, with a complicated
REMOTE-CONTROL KEYPAD mounted on the armrest.  Across from the chair,
RED VELVET CURTAINS hang from ceiling to floor.
VEIDT takes a seat, and his LACKEYS draw back the curtains to reveal
a towering WALL OF TELEVISIONS -- 200 monitors in a 10x20 grid,
picking up transmissions from all over the world.  It's far more
informational than the human mind could possibly digest at one gulp,
a hectic jumble of color and motion.  VEIDT loves it.  He settles in
and his eyes begin to rove.
205. ANGLE ON VIDEO WALL
PANNING across transmissions of every variety -- commercials,
sitcoms, sportscasts -- we settle on a screen labelled ""LONDON.""
VEIDT hits the volume button on his remote, and a NEWSCASTER'S VOICE
comes up.  On the wall behind her is a civil defense
logo . . .
BBC NEWSCASTER
-- best situated in a cellar room, as far away from windows as
possible.  Cinderblock walls are preferred, but a makeshift shelter
can be constructed of sandbags, or of boxes filled with --
FLICK, and the sound dies.  VEIDT's gaze drifts several screens to
the right, to the monitor labelled ""WASHINGTON D.C.""  Sound up:
NEWSCASTER
-- amid rumors that top-ranking officials and military personnel have
already been relocated to underground bunkers.  White House spokesmen
insist that no such precautions have yet been taken and that ongoing
negotiations --
FLICK: sound down.  Now we shift to a closed-circuit monitor at the
bottom right of the bank -- an exterior view of VEIDT's antarctic
retreat as seen by a surveillance camera.  FLICK: same subject, new
angle.  FLICK: a RADAR SCREEN, which shows no activity; the skies are
clear.  FLICK --
-- and now things get downright weird.  Because all at once we're
watching DR. JONATHAN OSTERMAN, the earnest you scientist from
twenty-some years ago; he's sitting at a table in the Gila Flas
canteen, across from JANEY SLATER, and he's getting ready to
propose.
206. REVERSE ANGLE - ON VEIDT
eyeing young Osterman with a strange, grave smile.
CUT TO:
207. EXT. AERIAL SHOT - NIGHT
LOW ANGLE on the Owlship as it descends slowly through the clouds.
On its underbelly, a VIDEO CAMERA grinds and rotates.
208. INT. OWLSHIP - NIGHT
DREIBERG and LAURIE watch a monitor which shows an overhead view of
the city.  He punches up a series of PROGRESSIVE MAGNIFICATIONS,
gradually zeroing in on a single city block.  It's been cordoned off,
POLICE BUBBLE-CARS are parked up and down its length.
DREIBERG
They've got my building surrounded.
(looking up at her)
They must've been following you all along.
She stares at him.  The ship LURCHES as DREIBERG kicks in the
accelerator jets and takes off into the clouds.
DREIBERG (cont.)
So much for Dan Dreiberg, ordinary citizen.
LAURIE
Welcome back, Night Owl.
DREIBERG
What now?  Fly south -- hook up with Adrian?
RORSCHACH
CTU.  Could be behind Dr. Manhattan frame-up.
DREIBERG
What do you mean, frame-up?
RORSCHACH
Obvious pattern -- all ties in --
DREIBERG
Are you saying that someone would risk starting World War III just to
get back at us?
(spreading his hands)
What about all those poor shits with cancer?
TIGHT ON LAURIE, who's listening to all this with mounting
distress.
RORSCHACH
How do we know they've got cancer?  Could be part of massive
propaganda scheme . . .
DREIBERG
Come on, Rorschach.  Gimme a break --
LAURIE
(interrupting him)
It's not.
RORSCHACH
Not what?
LAURIE
Not ""propaganda.""
(pause; then, blurting it out --)
Christ, I'm one of them!  I've got it.
DREIBERG swivels abruptly in his chair and gapes at LAURIE, his face
bone-white.  She stares at the floor, afraid to meet his eyes, her
grim secret revealed.  For an awkward moment neither of them can
think of anything to say.
Then RORSCHACH, his mind already back on the ""case,"" breaks the
silence.
RORSCHACH
Hnrrr -- changes everything.  Let's get moving.
209. EXT. WATERFRONT WAREHOUSE - NIGHT
RORSCHACH is crouched beside an exterior wall of the warehouse; he
pries off a couple of loose slats and digs around, swatting angrily
at a RAT which scampers out of the hole.  The OWLSHIP hovers
above.
