,spotify_id,title,artist,feat_artists,spotify_url,popularity,lyrics,duration_ms,song_art_image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spechiness,artist_id
24 the Secretary of Veterans Affairs;
25 or 308
EAS13500 S.L.C.
1 ‘‘(bb) the alien physician is
2 pursuing such waiver based upon
3 service at a facility or facilities
4 that serve patients who reside in
5 a geographic area or areas des-
6 ignated by the Secretary of
7 Health and Human Services as
8 having a shortage of health care
9 professionals (without regard to
10 whether such facility or facilities
11 are located within such an area)
12 and a Federal agency or a local,
13 county, regional, or State depart-
14 ment of public health determines
15 that the alien physician’s work at
16 such facility was or will be in the
17 public interest.
18 ‘‘(II) PROHIBITION.—
19 ‘‘(aa) No permanent resi-
20 dent visa may be issued to an
21 alien physician described in sub-
22 clause (I) by the Secretary of
23 State under section 204(b), and
24 the Secretary of Homeland Secu-
25 rity may not adjust the status of 309
EAS13500 S.L.C.
1 such an alien physician from that
2 of a nonimmigrant alien to that
3 of a permanent resident alien
4 under section 245, until such
5 time as the alien has worked full
6 time as a physician for an aggre-
7 gate of 5 years (not including the
8 time served in the status of an
9 alien described in section
10 101(a)(15)(J)), in an area or
11 areas designated by the Secretary
12 of Health and Human Services
13 as having a shortage of health
14 care professionals or at a health
15 care facility under the jurisdic-
16 tion of the Secretary of Veterans
17 Affairs; or at a facility or facili-
18 ties meeting the requirements of
19 subclause (I)(bb).
20 ‘‘(bb) The 5-year service re-
21 quirement of item (aa) shall be
22 counted from the date the alien
23 physician begins work in the
24 shortage area in any legal status
25 and not the date an immigrant 310
EAS13500 S.L.C.
1 visa petition is filed or approved.
2 Such service shall be aggregated
3 without regard to when such
4 service began and without regard
5 to whether such service began
6 during or in conjunction with a
7 course of graduate medical edu-
8 cation.
9 ‘‘(cc) An alien physician
10 shall not be required to submit
11 an employment contract with a
12 term exceeding the balance of the
13 5-year commitment yet to be
14 served, nor an employment con-
15 tract dated within a minimum
16 time period prior to filing of a
17 visa petition pursuant to this
18 subsection.
19 ‘‘(dd) An alien physician
20 shall not be required to file addi-
21 tional immigrant visa petitions
22 upon a change of work location
23 from the location approved in the
24 original national interest immi-
25 grant petition. 311
EAS13500 S.L.C.
1 ‘‘(III) STATUTORY CONSTRUC-
2 TION.—Nothing in this subparagraph
3 may be construed to prevent the filing
4 of a petition with the Secretary of
5 Homeland Security for classification
6 under section 204(a), by an alien phy-
7 sician described in subclause (I) prior
8 to the date by which such alien physi-
9 cian has completed the service de-
10 scribed in subclause (II) or in section
11 214(l).’’.
12 (4) EXCEPTION FROM LABOR CERTIFICATION
13 REQUIREMENT FOR STEM IMMIGRANTS.—Section
14 212(a)(5)(D) (8 U.S.C. 1182(a)(5)(D)) is amended
15 to read as follows:
16 ‘‘(D) APPLICATION OF GROUNDS.—
17 ‘‘(i) IN GENERAL.—Except as pro-
18 vided in clause (ii), the grounds for inad-
19 missibility of aliens under subparagraphs
20 (A) and (B) shall apply to immigrants
21 seeking admission or adjustment of status
22 under paragraph (2) or (3) of section
23 203(b).
24 ‘‘(ii) SPECIAL RULE FOR STEM IMMI-
25 GRANTS.—The grounds for inadmissibility 312
EAS13500 S.L.C.
1 of aliens under subparagraph (A) shall not
2 apply to an immigrant seeking admission
3 or adjustment of status under paragraph
4 (2)(A)(ii) of section 203(b).’’.
5 (5) SKILLED WORKERS, PROFESSIONALS, AND
6 OTHER WORKERS.—
7 (A) IN GENERAL.—Section 203(b)(3)(A)
8 (8 U.S.C. 1153(b)(3)(A)) is amended by strik-
9 ing ‘‘in a number not to exceed 28.6 percent of
10 such worldwide level, plus any visas not re-
11 quired for the classes specified in paragraphs
12 (1) and (2),’’ and inserting ‘‘ in a number not
13 to exceed 40 percent of the worldwide level au-
14 thorized in section 201(d), plus any visas not
15 required for the class specified in paragraph
16 (2),’’.
17 (B) MEDICAL LICENSE REQUIREMENTS.—
18 Section 214(i)(2)(A) (8 U.S.C. 1184(i)(2)(A))
19 is amended by adding at the end ‘‘including in
20 the case of a medical doctor, the licensure re-
21 quired to practice medicine in the United
22 States,’’.
23 (C) REPEAL OF LIMITATION ON OTHER
24 WORKERS.—Section 203(b)(3) (8 U.S.C.
25 1153(b)(3)) is amended— 313
EAS13500 S.L.C.
1 (i) by striking subparagraph (B); and
2 (ii) redesignated subparagraph (C) as
3 subparagraph (B).
4 (6) CERTAIN SPECIAL IMMIGRANTS.—Section
5 203(b)(4) (8 U.S.C. 1153(b)(4)) is amended by
6 striking ‘‘in a number not to exceed 7.1 percent of
7 such worldwide level,’’ and inserting ‘‘in a number
8 not to exceed 10 percent of the worldwide level au-
9 thorized in section 201(d), plus any visas not re-
10 quired for the class specified in paragraph (3),’’.
11 (7) EMPLOYMENT CREATION.—Section
12 203(b)(5)(A) (8 U.S.C. 1153(b)(5)(A)) is amended
13 by striking ‘‘in a number not to exceed 7.1 percent
14 of such worldwide level,’’ and inserting ‘‘ in a num-
15 ber not to exceed 10 percent of the worldwide level
16 authorized in section 201(d), plus any visas not re-
17 quired for the class specified in paragraph (4),’’.
18 SEC. 2308. V NONIMMIGRANT VISAS.
19 (a) NONIMMIGRANT ELIGIBILITY.—Subparagraph
20 (V) of section 101(a)(15) (8 U.S.C. 1101(a)(15)) is
21 amended to read as follows:
22 ‘‘(V)(i) subject to section 214(q)(1) and
23 section 212(a)(4), an alien who is the bene-
24 ficiary of an approved petition under section
25 203(a) as— 314
EAS13500 S.L.C.
1 ‘‘(I) the unmarried son or unmarried
2 daughter of a citizen of the United States;
3 ‘‘(II) the unmarried son or unmarried
4 daughter of an alien lawfully admitted for
5 permanent residence; or
6 ‘‘(III) the married son or married
7 daughter of a citizen of the United States
8 and who is under 31 years of age; or
9 ‘‘(ii) subject to section 214(q)(2), an alien
10 who is—
11 ‘‘(I) the sibling of a citizen of the
12 United States; or
13 ‘‘(II) the married son or married
14 daughter of a citizen of the United States
15 and who is over 31 years of age.’’.
16 (b) EMPLOYMENT AND PERIOD OF ADMISSION OF
17 NONIMMIGRANTS DESCRIBED IN SECTION
18 101(A)(15)(V).—Section 214(q) (8 U.S.C. 1184(q)) is
19 amended to read as follows:
20 ‘‘(q) NONIMMIGRANTS DESCRIBED IN SECTION
21 101(A)(15)(V).—
22 ‘‘(1) CERTAIN SONS AND DAUGHTERS.—
23 ‘‘(A) EMPLOYMENT AUTHORIZATION.—The
24 Secretary shall— 315
EAS13500 S.L.C.
1 ‘‘(i) authorize a nonimmigrant admit-
2 ted pursuant to section 101(a)(15)(V)(i) to
3 engage in employment in the United States
4 during the period of such nonimmigrant’s
5 authorized admission; and
6 ‘‘(ii) provide such a nonimmigrant
7 with an ‘employment authorized’ endorse-
8 ment or other appropriate document signi-
9 fying authorization of employment.
10 ‘‘(B) TERMINATION OF ADMISSION.—The
11 period of authorized admission for such a non-
12 immigrant shall terminate 30 days after the
13 date on which—
14 ‘‘(i) such nonimmigrant’s application
15 for an immigrant visa pursuant to the ap-
16 proval of a petition under subsection (a) or
17 (c) of section 203 is denied; or
18 ‘‘(ii) such nonimmigrant’s application
19 for adjustment of status under section 245
20 pursuant to the approval of such a petition
21 is denied.
22 ‘‘(2) SIBLINGS AND SONS AND DAUGHTERS OF
23 CITIZENS.—
24 ‘‘(A) EMPLOYMENT AUTHORIZATION.—The
25 Secretary may not authorize a nonimmigrant 316
EAS13500 S.L.C.
1 admitted pursuant to section 101(a)(15)(V)(ii)
2 to engage in employment in the United States.
3 ‘‘(B) PERIOD OF ADMISSION.—The period
4 of authorized admission as such a non-
5 immigrant may not exceed 60 days per fiscal
6 year.
7 ‘‘(C) TREATMENT OF PERIOD OF ADMIS-
8 SION.—An alien admitted under section
9 101(a)(15)(V) may not received an allocation of
10 points pursuant to section 211 of this Act
11 which is section 201(e) as amended for resi-
12 dence in the United States while admitted as
13 such a nonimmigrant.’’.
14 (c) PUBLIC BENEFITS.—A noncitizen who is lawfully
15 present in the United States pursuant to section
16 101(a)(15)(V) of the Immigration and Nationality Act (8
17 U.S.C. 1101(a)(15)(V)) is not eligible for any means-test-
18 ed public benefits (as such term is defined in section 403
19 of the Personal Responsibility and Work Opportunity Rec-
20 onciliation Act of 1996 (8 U.S.C. 1613)). A noncitizen ad-
21 mitted under this section is—
22 (1) not entitled to the premium assistance tax
23 credit authorized under section 36B of the Internal
24 Revenue Code of 1986; 317
EAS13500 S.L.C.
1 (2) shall be subject to the rules applicable to in-
2 dividuals not lawfully present that are set forth in
3 subsection (e) of such section; and
4 (3) shall be subject to the rules applicable to in-
5 dividuals not lawfully present that are set forth in
6 section 1402(e) of the Patient Protection and Af-
7 fordable Care Act (42 U.S.C. 18071).
8 (d) EFFECTIVE DATE.—The amendments made by
9 this section shall take effect on the first day of the first
10 fiscal year beginning after the date of the enactment of
11 this Act.
12 SEC. 2309. FIANCE´
E AND FIANCE´
CHILD STATUS PROTEC-
13 TION.
14 (a) DEFINITION.—Section 101(a)(15)(K) (8 U.S.C.
15 1101(a)(15)(K)(i) is amended—
16 (1) in clause (i), by inserting ‘‘or of an alien
17 lawfully admitted for permanent residence’’ after
18 ‘‘204(a)(1)(A)(viii)(I))’’;
19 (2) in clause (ii), by inserting ‘‘or of an alien
20 lawfully admitted for permanent residence’’ after
21 ‘‘204(a)(1)(A)(viii)(I))’’; and
22 (3) in clause (iii), by striking the semicolon and
23 inserting ‘‘, provided that a determination of the age
24 of such child is made using the age of the alien on
25 the date on which the fiance´, fiance´e, or immigrant 318
EAS13500 S.L.C.
1 visa petition is filed with the Secretary of Homeland
2 Security to classify the alien’s parent as the fiance´e
3 or fiance´ of a United States citizen or of an alien
4 lawfully admitted for permanent residence (in the
5 case of an alien parent described in clause (i)) or as
6 the spouse of a citizen of the United States or of an
7 alien lawfully admitted to permanent residence
8 under section 201(b)(2)(A)(i) (in the case of an
9 alien parent described in clause (ii));’’.
10 (b) ADJUSTMENT OF STATUS AUTHORIZED.—Section
11 214(d) (8 U.S.C. 1184(d)) is amended—
12 (1) by redesignating paragraphs (2) and (3) as
13 paragraphs (3) and (4), respectively; and
14 (2) in paragraph (1), by striking ‘‘In the event’’
15 and all that follows through the end; and
16 (3) by inserting after paragraph (1) the fol-
17 lowing:
18 ‘‘(2)(A) If an alien does not marry the petitioner
19 under paragraph (1) within 3 months after the alien and
20 the alien’s children are admitted into the United States,
21 the visa previously issued under the provisions of section
22 1101(a)(15)(K)(i) shall automatically expire and such
23 alien and children shall be required to depart from the
24 United States. If such aliens fail to depart from the 319
EAS13500 S.L.C.
1 United States, they shall be placed in proceedings in ac-
2 cordance with sections 240 and 241.
3 ‘‘(B) Subject to subparagraphs (C) and (D), if an
4 alien marries the petitioner described in section
5 101(a)(15)(K)(i) within 90 days after the alien is admit-
6 ted into the United States, the Secretary or the Attorney
7 General, subject to the provisions of section 245(d), may
8 adjust the status of the alien, and any children accom-
9 panying or following to join the alien, to that of an alien
10 lawfully admitted for permanent residence on a conditional
11 basis under section 216 if the alien and any such children
12 apply for such adjustment and are not determined to be
13 inadmissible to the United States. If the alien does not
14 apply for such adjustment within 6 months after the mar-
15 riage, the visa issued under the provisions of section
16 1101(a)(15)(K) shall automatically expire.
17 ‘‘(C) Paragraphs (5) and (7)(A) of section 212(a)
18 shall not apply to an alien who is eligible to apply for ad-
19 justment of the alien’s status to an alien lawfully admitted
20 for permanent residence under this section.
21 ‘‘(D) An alien eligible for a waiver of inadmissibility
22 as otherwise authorized under this Act or the Border Se-
23 curity, Economic Opportunity, and Immigration Mod-
24 ernization Act shall be permitted to apply for adjustment 320
EAS13500 S.L.C.
1 of the alien’s status to that of an alien lawfully admitted
2 for permanent residence under this section.’’.
3 (c) AGE DETERMINATION.—Section 245(d) (8 U.S.C.
4 1255(d)) is amended—
5 (1) by inserting ‘‘(1)’’ before ‘‘The Attorney
6 General’’ by striking ‘‘The Attorney General’’ and
7 inserting ‘‘(1) The Secretary of Homeland Security’’;
8 (2) in paragraph (1), as designated under para-
9 graph (1) of this subsection, by striking ‘‘Attorney
10 General’’ and inserting ‘‘Secretary’’; and
11 (3) by adding at the end the following:
12 ‘‘(2) A determination of the age of an alien admitted
13 to the United States under section 101(a)(15)(K)(iii) shall
14 be made, for purposes of adjustment to the status of an
15 alien lawfully admitted for permanent residence on a con-
16 ditional basis under section 216, using the age of the alien
17 on the date on which the fiance´, fiance´e, or immigrant visa
18 petition was filed with the Secretary of Homeland Security
19 to classify the alien’s parent as the fiance´e or fiance´ of
20 a United States citizen or of an alien lawfully admitted
21 to permanent residence (in the case of an alien parent ad-
22 mitted to the United States under section
23 101(a)(15)(K)(i)) or as the spouse of a United States cit-
24 izen or of an alien lawfully admitted to permanent resi-
25 dence under section 201(b)(2)(A)(i) (in the case of an 321
EAS13500 S.L.C.
1 alien parent admitted to the United States under section
2 101(a)(15)(K)(ii)).’’.
3 (d) APPLICABILITY.—The amendments made by this
4 section shall apply to all petitions or applications described
5 in such amendments that are pending as of the date of
6 the enactment of the Border Security, Economic Oppor-
7 tunity, and Immigration Modernization Act.
8 (e) TECHNICAL AND CONFORMING AMENDMENTS.—
9 (1) DEFINITIONS.—Section 101(a)(15)(K) (8
10 U.S.C. 1101(a)(15)(K)), as amended by subsection
11 (a), if further amended—
12 (A) in clause (ii), by striking ‘‘section
13 201(b)(2)(A)(i)’’ and inserting ‘‘section
14 201(b)(2)’’; and
15 (B) in clause (iii), by striking ‘‘section
16 201(b)(2)(A)(i)’’ and inserting ‘‘section
17 201(b)(2)’’.
18 (2) AGE DETERMINATION.—Section paragraph
19 (2) of section 245(d) (8 U.S.C. 1255(d)), as add by
20 subsection (c), is further amended by striking sec-
21 tion ‘‘201(b)(2)(A)(i)’’ and inserting ‘‘201(b)(2)’’.
22 (3) EFFECTIVE DATE.—The amendments made
23 by this subsection shall take effect on the first day
24 of the first fiscal year beginning no earlier than 1
25 year after the date of the enactment of this Act. 322
EAS13500 S.L.C.
1 SEC. 2310. EQUAL TREATMENT FOR ALL STEPCHILDREN.
2 Section 101(b)(1)(B) (8 U.S.C. 1101(b)(1)(B)) is
3 amended by striking ‘‘eighteen years’’ and inserting ‘‘21
4 years’’.
5 SEC. 2311. INTERNATIONAL ADOPTION HARMONIZATION.
6 (a) MODIFICATION OF ADOPTION AGE REQUIRE-
7 MENTS.—Section 101(b)(1) (8 U.S.C. 1101(b)(1)) is
8 amended—
9 (1) in subparagraph (E)—
10 (A) by striking ‘‘(E)(i)’’ and inserting
11 ‘‘(E)’’;
12 (B) by striking ‘‘sixteen’’ and inserting
13 ‘‘18’’;
14 (C) by striking ‘‘; or’’ and inserting a
15 semicolon; and
16 (D) by striking clause (ii);
17 (2) in subparagraph (F)—
18 (A) by striking ‘‘(F)(i)’’ and inserting
19 ‘‘(F)’’;
20 (B) by striking ‘‘sixteen’’ and inserting
21 ‘‘18’’;
22 (C) by striking ‘‘Attorney General’’ and in-
23 serting ‘‘Secretary of Homeland Security’’; and
24 (D) by striking clause (ii); and
25 (3) in subparagraph (G), by striking ‘‘16’’ and
26 inserting ‘‘18’’. 323
EAS13500 S.L.C.
1 (b) HARMONIZING ADOPTIONS BETWEEN HAGUE
2 CONVENTION AND NON-HAGUE-CONVENTION COUN-
3 TRIES.—Section 212(a)(1)(C)(ii) (8 U.S.C.
4 1182(a)(1)(C)(ii)) is amended by striking ‘‘section
5 101(b)(1)(F),’’ and inserting ‘‘subparagraph (F) or (G)
6 of section 101(b)(1),’’.
7 SEC. 2312. RELIEF FOR ORPHANS, WIDOWS, AND WID-
8 OWERS.
9 (a) IN GENERAL.—
10 (1) SPECIAL RULE FOR ORPHANS AND
11 SPOUSES.—In applying clauses (iii) and (iv) of sec-
12 tion 201(b)(2)(A) of the Immigration and Nation-
13 ality Act, as added by section 102(a) of this Act, to
14 an alien whose citizen or lawful permanent resident
15 relative died before the date of the enactment of this
16 Act, the alien relative may file the classification peti-
17 tion under section 204(a)(1)(A)(ii) of such Act, as
18 amended by section 102(c)(4)(A)(i)(II) of this Act,
19 not later than 2 years after the date of the enact-
20 ment of this Act.
21 (2) ELIGIBILITY FOR PAROLE.—If an alien was
22 excluded, deported, removed, or departed voluntarily
23 before the date of the enactment of this Act based
24 solely upon the alien’s lack of classification as an
25 immediate relative (as defined in section 324
EAS13500 S.L.C.
1 201(b)(2)(A)(iv) of the Immigration and Nationality
2 Act, as amended by section 102(a) of this Act) due
3 to the death of such citizen or resident—
4 (A) such alien shall be eligible for parole
5 into the United States pursuant to the Sec-
6 retary’s discretionary authority under section
7 212(d)(5) of such Act (8 U.S.C. 1182(d)(5));
8 and
9 (B) such alien’s application for adjustment
10 of status shall be considered notwithstanding
11 section 212(a)(9) of such Act (8 U.S.C.
12 1182(a)(9)).
13 (3) ELIGIBILITY FOR PAROLE.—If an alien de-
14 scribed in section 204(l) of the Immigration and Na-
15 tionality Act (8 U.S.C. 1154(l)), was excluded, de-
16 ported, removed, or departed voluntarily before the
17 date of the enactment of this Act—
18 (A) such alien shall be eligible for parole
19 into the United States pursuant to the Sec-
20 retary’s discretionary authority under section
21 212(d)(5) of such Act (8 U.S.C. 1182(d)(5));
22 and
23 (B) such alien’s application for adjustment
24 of status shall be considered notwithstanding 325
EAS13500 S.L.C.
1 section 212(a)(9) of such Act (8 U.S.C.
2 1182(a)(9)).
3 (b) PROCESSING OF IMMIGRANT VISAS AND DERIVA-
4 TIVE PETITIONS.—
5 (1) IN GENERAL.—Section 204(b) (8 U.S.C.
6 1154(b)) is amended—
7 (A) by striking ‘‘After an investigation’’
8 and inserting ‘‘(1) After an investigation’’; and
9 (B) by adding at the end the following:
10 ‘‘(2)(A) Any alien described in subparagraph (B)
11 whose qualifying relative died before the completion of im-
12 migrant visa processing may have an immigrant visa ap-
13 plication adjudicated as if such death had not occurred.
14 An immigrant visa issued before the death of the quali-
15 fying relative shall remain valid after such death.
16 ‘‘(B) An alien described in this subparagraph is an
17 alien who—
18 ‘‘(i) is an immediate relative (as described in
19 section 201(b)(2)(A));
20 ‘‘(ii) is a family-sponsored immigrant (as de-
21 scribed in subsection (a) or (d) of section 203);
22 ‘‘(iii) is a derivative beneficiary of an employ-
23 ment-based immigrant under section 203(b) (as de-
24 scribed in section 203(d)); or 326
EAS13500 S.L.C.
1 ‘‘(iv) is the spouse or child of a refugee (as de-
2 scribed in section 207(c)(2)) or an asylee (as de-
3 scribed in section 208(b)(3)).’’.
4 (2) TRANSITION PERIOD.—
5 (A) IN GENERAL.—Notwithstanding a de-
6 nial or revocation of an application for an immi-
7 grant visa for an alien whose qualifying relative
8 died before the date of the enactment of this
9 Act, such application may be renewed by the
10 alien through a motion to reopen, without fee.
11 (B) INAPPLICABILITY OF BARS TO
12 ENTRY.—Notwithstanding section 212(a)(9) of
13 the Immigration and Nationality Act (8 U.S.C.
14 1182(a)(9)), an alien’s application for an immi-
15 grant visa shall be considered if the alien was
16 excluded, deported, removed, or departed volun-
17 tarily before the date of the enactment of this
18 Act.
19 (c) NATURALIZATION.—Section 319(a) (8 U.S.C.
20 1430(a)) is amended by striking ‘‘States,’’ and inserting
21 ‘‘States (or if the spouse is deceased, the spouse was a
22 citizen of the United States),’’.
23 (d) WAIVERS OF INADMISSIBILITY.—Section 212 (8
24 U.S.C. 1182) is amended by adding at the end the fol-
25 lowing: 327
EAS13500 S.L.C.
1 ‘‘(v) CONTINUED WAIVER ELIGIBILITY FOR WIDOWS,
2 WIDOWERS, AND ORPHANS.—In the case of an alien who
3 would have been statutorily eligible for any waiver of inad-
4 missibility under this Act but for the death of a qualifying
5 relative, the eligibility of such alien shall be preserved as
6 if the death had not occurred and the death of the quali-
7 fying relative shall be the functional equivalent of hardship
8 for purposes of any waiver of inadmissibility which re-
9 quires a showing of hardship.’’.
10 (e) SURVIVING RELATIVE CONSIDERATION FOR CER-
11 TAIN PETITIONS AND APPLICATIONS.—Section 204(l)(1)
12 (8 U.S.C. 1154(l)(1)) is amended—
13 (1) by striking ‘‘who resided in the United
14 States at the time of the death of the qualifying rel-
15 ative and who continues to reside in the United
16 States’’; and
17 (2) by striking ‘‘related applications,’’ and in-
18 serting ‘‘related applications (including affidavits of
19 support),’’.
20 (f) IMMEDIATE RELATIVES.—Section 201(b)(2)(A)(i)
21 (8 U.S.C. 1151(b)(2)(A)(i)) is amended by striking ‘‘with-
22 in 2 years after such date’’.
23 (g) FAMILY-SPONSORED IMMIGRANTS.—Section
24 212(a)(4)(C)(i) (8 U.S.C. 1182(a)(4)(C)(i)) is amended— 328
EAS13500 S.L.C.
1 (1) in subclause (I), by striking ‘‘, or’’ and in-
2 serting a semicolon;
3 (2) in subclause (II), by striking ‘‘or’’ at the
4 end; and
5 (3) by adding at the end the following:
6 ‘‘(IV) the status as a surviving
7 relative under 204(l); or’’.
8 SEC. 2313. DISCRETIONARY AUTHORITY WITH RESPECT TO
9 REMOVAL, DEPORTATION OR INADMIS-
10 SIBILITY OF CITIZEN AND RESIDENT IMME-
11 DIATE FAMILY MEMBERS.
12 (a) APPLICATIONS FOR RELIEF FROM REMOVAL.—
13 Section 240(c)(4) (8 U.S.C. 1229a(c)(4)) is amended by
14 adding at the end the following:
15 ‘‘(D) JUDICIAL DISCRETION.—In the case
16 of an alien subject to removal, deportation, or
17 exclusion, the immigration judge may exercise
18 discretion to decline to order the alien removed,
19 deported or excluded from the United States
20 and terminate proceedings if the judge deter-
21 mines that such removal, deportation, or exclu-
22 sion is against the public interest or would re-
23 sult in hardship to the alien’s United States cit-
24 izen or permanent resident parent of a child,
25 spouse, or child, or the judge determines the 329
EAS13500 S.L.C.
1 alien is prima facie eligible for naturalization
2 except that this subparagraph shall not apply to
3 an alien whom the judge determines—
4 ‘‘(i) is described in—
5 ‘‘(I) subparagraph (B), (C),
6 (D)(ii), (E), (H), (I), or (J) of section
7 212(a)(2);
8 ‘‘(II) section 212(a)(3);
9 ‘‘(III) subparagraph (A), (C), or
10 (D) of section 212(a)(10); or
11 ‘‘(IV) paragraph (2)(A)(ii),
12 (2)(A)(v), (2)(F), (4), or (6) of sec-
13 tion 237(a); or
14 ‘‘(ii) has—
15 ‘‘(I) engaged in conduct de-
16 scribed in paragraph (8) or (9) of sec-
17 tion 103 of the Trafficking Victims
18 Protection Act of 2000 (22 U.S.C.
19 7102); or
20 ‘‘(II) a felony conviction de-
21 scribed in section 101(a)(43) that
22 would have been classified as an ag-
23 gravated felony at the time of convic-
24 tion.’’. 330
EAS13500 S.L.C.
1 (b) SECRETARY’S DISCRETION.—Section 212 (8
2 U.S.C. 1182), as amended by section 2312(d), is further
3 amended by adding at the end the following:
4 ‘‘(w) SECRETARY’S DISCRETION.—In the case of an
5 alien inadmissible under this section, the Secretary of
6 Homeland Security may exercise discretion to waive a
7 ground of inadmissibility if the Secretary determines that
8 such refusal of admission is against the public interest or
9 would result in hardship to the alien’s United States cit-
10 izen or permanent resident parent, spouse, or child except
11 that this subparagraph shall not apply to an alien whom
12 the Secretary determines—
13 ‘‘(1) is described in—
14 ‘‘(A) subparagraph (B), (C), (D)(ii), (E),
15 (H), (I), of subsection (a)(2);
16 ‘‘(B) subsection (a)(3);
17 ‘‘(C) subparagraph (A), (C), or (D) of sub-
18 section (a)(10);
19 ‘‘(D) paragraphs (2)(A)(ii), (2)(A)(v),
20 (2)(F), or (6) of section 237(a); or
21 ‘‘(E) section 240(c)(4)(D)(ii)(II); or
22 ‘‘(2) has—
23 ‘‘(A) engaged in conduct described in para-
24 graph (8) or (9) of section 103 of the Traf-331
EAS13500 S.L.C.
1 ficking Victims Protection Act of 2000 (22
2 U.S.C. 7102); or
3 ‘‘(B) a felony conviction described in sec-
4 tion 101(a)(43) that would have been classified
5 as an aggravated felony at the time of convic-
6 tion.’’.
7 (c) REINSTATEMENT OF REMOVAL ORDERS.—Sec-
8 tion 241(a)(5) (8 U.S.C. 1231(a)(5)) is amended by strik-
9 ing the period at the end and inserting ‘‘, unless the alien
10 reentered prior to attaining the age of 18 years, or rein-
11 statement of the prior order of removal would not be in
12 the public interest or would result in hardship to the
13 alien’s United States citizen or permanent resident parent,
14 spouse, or child.’’.
15 SEC. 2314. WAIVERS OF INADMISSIBILITY.
16 (a) ALIENS WHO ENTERED AS CHILDREN.—Section
17 212(a)(9)(B)(iii) (8 U.S.C. 1182(a)(9)(B)(iii)) is amended
18 by adding at the end the following:
19 ‘‘(VI) ALIENS WHO ENTERED AS
20 CHILDREN.—Clause (i) shall not apply
21 to an alien who is the beneficiary of
22 an approved petition under
23 101(a)(15)(H) and who has earned a
24 baccalaureate or higher degree from a
25 United States institution of higher 332
EAS13500 S.L.C.
1 education (as defined in section
2 101(a) of the Higher Education Act
3 of 1965 (20 U.S.C. 1001(a)), and had
4 not yet reached the age of 16 years at
5 the time of initial entry to the United
6 States.’’.
7 (b) ALIENS UNLAWFULLY PRESENT.—Section
8 212(a)(9)(B)(v) (8 U.S.C. 1181(a)(9)(B)(v) is amended—
9 (1) by striking ‘‘spouse or son or daughter’’ and
10 inserting ‘‘spouse, son, daughter, or parent’’; and
11 (2) by striking ‘‘extreme’’.
12 (c) PREVIOUS IMMIGRATION VIOLATIONS.—Section
13 212(a)(9)(C)(i) (8 U.S.C. 1182(a)(9)(C)(i)) is amended
14 by adding ‘‘, other than an alien described in clause (iii)
15 or (iv) of subparagraph (B),’’ after ‘‘Any alien’’.
16 (d) FALSE CLAIMS.—
17 (1) INADMISSIBILITY.—
18 (A) IN GENERAL.—Section 212(a)(6)(C)
19 (8 U.S.C. 1182(a)(6)(C)) is amended to read as
20 follows:
21 ‘‘(C) MISREPRESENTATION.—
22 ‘‘(i) IN GENERAL.—Any alien who, by
23 fraud or willfully misrepresenting a mate-
24 rial fact, seeks to procure (or within the
25 last 3 years has sought to procure or has 333
EAS13500 S.L.C.
1 procured) a visa, other documentation, or
2 admission into the United States or other
3 benefit provided under this Act is inadmis-
4 sible.
5 ‘‘(ii) FALSELY CLAIMING CITIZEN-
6 SHIP.—
7 ‘‘(I) INADMISSIBILITY.—Subject
8 to subclause (II), any alien who know-
9 ingly misrepresents himself or herself
10 to be a citizen of the United States
11 for any purpose or benefit under this
12 chapter (including section 274A) or
13 any other Federal or State law is in-
14 admissible.
15 ‘‘(II) SPECIAL RULE FOR CHIL-
16 DREN.—An alien shall not be inadmis-
17 sible under this clause if the misrepre-
18 sentation described in subclause (I)
19 was made by the alien when the
20 alien—
21 ‘‘(aa) was under 18 years of
22 age; or
23 ‘‘(bb) otherwise lacked the
24 mental competence to knowingly 334
EAS13500 S.L.C.
1 misrepresent a claim of United
2 States citizenship.
3 ‘‘(iii) WAIVER.—The Attorney General
4 or the Secretary of Homeland Security
5 may, in the discretion of the Attorney Gen-
6 eral or the Secretary, waive the application
7 of clause (i) or (ii)(I) for an alien, regard-
8 less whether the alien is within or outside
9 the United States, if the Attorney General
10 or the Secretary find that a determination
11 of inadmissibility to the United States for
12 such alien would—
13 ‘‘(I) result in extreme hardship to
14 the alien or to the alien’s parent,
15 spouse, son, or daughter who is a cit-
16 izen of the United States or an alien
17 lawfully admitted for permanent resi-
18 dence; or
19 ‘‘(II) in the case of a VAWA self-
20 petitioner, result in significant hard-
21 ship to the alien or a parent or child
22 of the alien who is a citizen of the
23 United States, an alien lawfully ad-
24 mitted for permanent residence, or a
25 qualified alien (as defined in section 335
EAS13500 S.L.C.
1 431 of the Personal Responsibility
2 and Work Opportunity Reconciliation
3 Act of 1996 (8 U.S.C. 1641(b)).
4 ‘‘(iv) LIMITATION ON REVIEW.—No
5 court shall have jurisdiction to review a de-
6 cision or action of the Attorney General or
7 the Secretary regarding a waiver under
8 clause (iii).’’.
9 (B) CONFORMING AMENDMENT.—Section
10 212 (8 U.S.C. 1182) is amended by striking
11 subsection (i).
12 (2) DEPORTABILITY.—Section 237(a)(3)(D) (8
